node_id latitude longitude city_id distance_km
4650 50.0328 15.7953 64 1.32019
4651 49.9157 18.3601 443 1.2977
4652 49.9153 18.3605 443 1.25452
4653 49.916 18.3608 443 1.34458
4654 50.1133 16.2744 26 1.25133
4655 50.0371 14.4907 513 7.48154
4656 50.0387 14.489 513 7.26697
4657 49.6748 18.3293 435 1.82748
4658 48.8541 16.0541 509 0.405418
4659 48.9924 14.4855 239 2.12936
4660 48.9883 14.4791 239 1.54355
4661 48.9907 14.4839 239 1.90777
4662 48.9922 14.4851 239 2.09631
4663 49.0324 15.8303 114 2.72258
4664 49.0314 15.8312 114 2.85334
4665 49.0314 15.8332 114 2.93864
4666 50.0507 14.2937 416 4.24542
4667 49.9784 14.4654 415 9.4591
4668 49.9796 14.462 415 9.64028
4669 49.031 15.8303 114 2.849
4670 49.3261 17.4506 198 1.37431
4671 49.6893 17.9582 449 4.73694
4672 49.7523 13.5762 348 1.67861
4673 49.7059 13.2294 341 1.77153
4674 49.7073 13.2311 341 1.82119
4675 49.8408 13.8178 346 3.92421
4676 49.7536 13.5768 348 1.73715
4677 49.992 14.159 371 6.87098
4678 49.9929 14.1597 411 6.83717
4679 49.994 14.1586 411 6.82221
4680 50.1245 14.2692 416 4.83848
4681 49.4048 14.7184 286 3.26264
4682 49.1963 14.6972 283 1.06407
4683 49.2003 14.702 283 1.50837
4684 49.2703 14.7365 285 1.7378
4685 49.2671 14.7363 285 1.50116
4686 49.2221 14.7256 285 4.17452
4687 49.2206 14.7265 283 4.25155
4688 49.2231 14.7252 285 4.06025
4689 49.2003 14.6999 283 1.49754
4690 49.1991 14.7005 283 1.36396
4691 49.1974 14.7018 283 1.19501
4692 49.1973 14.7025 283 1.19379
4693 49.4116 14.0382 269 1.93859
4694 49.414 14.0373 269 1.66592
4695 49.4124 14.038 269 1.85549
4696 49.1233 13.2064 320 2.61271
4697 49.1233 13.2067 320 2.5903
4698 50.3332 13.5397 174 0.776619
4699 50.3333 13.5402 174 0.770601
4700 50.0936 12.3696 225 1.58759
4701 50.7761 15.0364 149 1.67935
4702 50.791 15.0088 152 4.04931
4703 50.7912 15.009 152 4.04151
4704 50.7913 15.0088 152 4.0237
4705 50.7912 15.0085 152 4.02234
4706 50.791 15.0086 152 4.0387
4707 50.6287 14.5357 156 6.42923
4708 49.7993 14.1973 423 2.77619
4709 49.7978 14.1959 423 2.58616
4710 49.8914 14.2932 413 3.61161
4711 49.8918 14.2943 413 3.69755
4712 49.975 14.3795 32 4.74936
4713 49.9752 14.3798 32 4.77931
4714 50.5757 13.2068 7 15.4382
4715 50.0331 15.1691 385 2.33404
4716 50.0332 15.173 385 2.06937
4717 50.034 15.1701 385 2.29308
4718 49.3946 15.5599 0 2.20578
4719 49.3944 15.5598 0 2.2167
4720 49.3943 15.5595 0 2.23556
4721 50.2006 12.7461 234 1.72375
4722 50.1993 12.7434 234 1.66471
4723 49.8559 18.2573 461 2.92463
4724 49.856 18.2575 461 2.92585
4725 49.6991 15.8148 13 0.360167
4726 49.1737 16.557 470 4.45868
4727 49.3212 17.4858 198 1.65997
4728 49.3187 17.4848 198 1.54296
4729 49.3192 17.4858 198 1.61524
4730 49.3172 17.4919 198 2.04555
4731 49.3174 17.4887 198 1.81295
4732 49.3183 17.49 198 1.91141
4733 49.3203 17.4866 198 1.69488
4734 49.7379 13.5169 330 5.4409
4735 49.6605 13.3452 335 3.95496
4736 49.6607 13.345 335 3.9416
4737 49.6622 13.345 335 3.96812
4738 49.6616 13.3431 335 3.82179
4739 49.6622 13.3451 335 3.97471
4740 49.6617 13.3427 335 3.80044
4741 49.6605 13.3434 335 3.82211
4742 49.7467 13.4449 3 4.84099
4743 50.4922 13.7058 172 5.08098
4744 50.492 13.7065 172 5.13024
4745 49.5597 13.0631 313 0.813345
4746 49.5601 13.0611 313 0.938247
4747 50.2048 15.0367 400 2.08667
4748 50.2049 15.0364 400 2.10145
4749 50.2048 15.0361 400 2.08865
4750 50.2046 15.0367 400 2.05833
4751 49.5344 15.353 111 0.924276
4752 49.5346 15.3533 111 0.896785
4753 49.396 15.1842 50 4.79792
4754 49.3937 15.1833 50 5.04429
4755 49.3936 15.1846 50 4.99585
4756 49.3929 15.1837 50 5.10198
4757 49.3714 15.9684 80 3.63057
4758 48.862 16.6081 489 6.52223
4759 48.8307 16.6128 489 3.25127
4760 48.8529 16.6096 489 5.53787
4761 48.86 16.6085 489 6.30575
4762 48.873 16.0389 509 2.08904
4763 48.8734 16.0403 509 2.09926
4764 48.8737 16.0392 509 2.15015
4765 48.8745 16.0424 509 2.17092
4766 48.8748 16.041 509 2.22805
4767 48.8747 16.0398 509 2.24606
4768 48.8749 16.0518 509 2.17473
4769 49.9934 14.5871 403 4.80411
4770 49.9922 14.586 403 4.87793
4771 50.4379 15.4332 127 5.77868
4772 50.4375 15.4311 127 5.63005
4773 49.7974 18.231 461 5.55116
4774 49.7978 18.2279 461 5.66609
4775 49.7991 18.2239 461 5.76566
4776 49.7982 18.2316 461 5.45465
4777 49.9108 18.3354 443 1.73911
4778 49.8074 18.2741 461 3.10872
4779 49.8077 18.2741 461 3.08239
4780 50.1128 16.2745 26 1.2652
4781 50.2031 15.7768 71 4.03787
4782 50.2018 15.7752 71 4.17554
4783 50.2016 15.7738 71 4.28094
4784 50.2021 15.7757 71 4.13855
4785 50.2019 15.7754 71 4.16551
4786 49.5768 17.2966 299 3.79639
4787 49.5769 17.2959 299 3.75027
4788 49.3132 17.4088 197 2.00328
4789 49.3145 17.4122 197 2.27275
4790 49.3335 17.4696 198 1.8707
4791 49.3329 17.4683 198 1.78127
4792 49.8458 18.2636 461 1.78849
4793 49.8448 18.2623 461 1.78554
4794 49.8467 18.2678 461 1.65827
4795 49.4516 15.6109 0 6.35629
4796 50.7261 13.7662 170 5.22876
4797 50.7261 13.7659 170 5.23973
4798 50.7265 13.766 170 5.27639
4799 49.4521 15.6128 0 6.43533
4800 49.9747 14.3789 32 4.69298
4801 50.1049 14.531 513 8.06545
4802 49.975 14.3784 32 4.67804
4803 49.9748 14.3782 32 4.65476
4804 50.0786 14.5919 405 9.90273
4805 50.1048 14.531 513 8.0575
4806 50.1048 14.5312 513 8.07414
4807 49.9615 14.5259 415 7.71911
4808 49.9626 14.5285 415 7.89277
4809 49.6409 17.8709 446 3.7638
4810 49.6442 17.8742 446 3.74439
4811 49.888 18.0663 457 4.74804
4812 49.8885 18.0646 457 4.78649
4813 49.8984 18.0317 454 4.22902
4814 49.8994 18.0268 454 3.97408
4815 49.8876 18.0642 457 4.88056
4816 49.8874 18.0655 457 4.83276
4817 49.7963 18.2329 461 5.55354
4818 49.7982 18.2331 461 5.38073
4819 49.216 16.5808 470 3.45152
4820 49.6712 18.3338 435 1.921
4821 50.5086 14.0379 195 1.18825
4822 50.5087 14.0379 195 1.17709
4823 50.5087 14.0376 195 1.19339
4824 50.5132 14.0428 195 0.62372
4825 49.3507 13.4205 20 5.69476
4826 49.3503 13.4209 20 5.70828
4827 49.3499 13.4211 20 5.73825
4828 49.2506 16.5898 470 6.67048
4829 49.9122 18.342 443 1.41693
4830 49.9112 18.3442 443 1.23111
4831 49.2101 16.1432 113 1.10253
4832 50.1015 12.5334 235 1.87488
4833 50.1016 12.5328 235 1.8567
4834 50.1003 12.5306 235 1.99782
4835 50.0999 12.534 235 2.05666
4836 50.0993 12.5327 235 2.12
4837 50.1025 12.4849 235 3.73675
4838 49.7983 18.2235 461 5.84326
4839 49.7984 18.2234 461 5.84143
4840 49.7979 18.2263 461 5.73544
4841 50.1384 12.6047 232 5.41884
4842 50.1374 12.6043 232 5.53437
4843 50.1401 12.6051 232 5.23451
4844 50.1373 12.607 232 5.4526
4845 50.1377 12.6067 232 5.42133
4846 50.1369 12.6038 235 5.58134
4847 50.2175 15.916 68 5.79088
4848 50.5581 15.9013 132 0.886184
4849 49.1462 16.6023 481 2.09817
4850 49.2099 16.5728 470 3.41415
4851 50.2137 17.2022 294 1.77651
4852 50.2138 17.2015 294 1.77154
4853 49.139 14.197 278 1.85194
4854 49.1398 14.1977 278 1.84921
4855 49.1397 14.1962 278 1.76225
4856 49.1392 14.197 278 1.83876
4857 49.1399 14.197 278 1.79532
4858 49.1411 14.1965 278 1.70453
4859 50.128 16.1433 141 4.89849
4860 50.128 16.1429 141 4.8805
4861 50.1279 16.143 141 4.87496
4862 50.1629 13.8983 426 1.08272
4863 50.1624 13.8978 426 1.03685
4864 50.1601 13.8965 426 0.819614
4865 50.1596 13.8965 426 0.759904
4866 50.1622 13.8977 426 1.02133
4867 50.1613 13.8959 426 0.957813
4868 50.1603 13.8966 426 0.833456
4869 50.1606 13.8972 426 0.848563
4870 50.1619 13.8979 426 0.977421
4871 49.3448 14.0589 266 7.56802
4872 50.1002 14.3957 513 2.30782
4873 49.2219 16.6222 470 3.38894
4874 49.2023 17.5542 18 1.54607
4875 49.1983 17.5515 18 1.65651
4876 49.1409 14.1975 278 1.77702
4877 50.8135 14.9649 152 0.48856
4878 49.7096 13.2829 341 5.43565
4879 49.7099 13.2818 341 5.35416
4880 49.7101 13.2832 341 5.45638
4881 49.7096 13.2826 341 5.41417
4882 50.8145 14.9619 152 0.56504
4883 49.2223 16.5814 470 3.98821
4884 49.2151 16.5772 470 3.5471
4885 50.1108 14.4773 513 4.76944
4886 50.0717 14.4009 513 2.27274
4887 50.0719 14.4009 513 2.26022
4888 50.0722 14.3977 513 2.38942
4889 50.0731 14.4008 513 2.16741
4890 50.073 14.4006 513 2.1833
4891 49.1864 17.5211 218 1.79204
4892 49.1859 17.5236 218 1.82137
4893 49.189 17.5259 218 2.20817
4894 49.1875 17.5243 218 2.00662
4895 49.189 17.5257 218 2.19918
4896 49.1889 17.526 218 2.19752
4897 49.8529 18.5313 441 0.755147
4898 49.8536 18.5327 441 0.646343
4899 49.9043 18.3695 443 0.862381
4900 50.0568 14.3392 416 6.37749
4901 49.7219 13.4157 3 3.97538
4902 49.709 13.4226 330 3.87234
4903 50.3607 14.4674 390 1.09673
4904 50.3608 14.4672 390 1.11282
4905 50.3607 14.4671 390 1.1104
4906 49.9177 18.364 443 1.57975
4907 49.5263 15.3496 111 1.85559
4908 49.5255 15.3494 111 1.94338
4909 49.5249 15.3496 111 1.9941
4910 49.5274 15.3502 111 1.72664
4911 49.5279 15.3498 111 1.68045
4912 48.8538 17.096 521 2.03021
4913 50.4271 14.9434 395 1.60152
4914 50.4253 14.9432 395 1.76569
4915 50.7291 15.0561 149 4.58547
4916 50.0758 14.29 416 2.33022
4917 50.0779 14.2916 416 2.38923
4918 50.0753 14.2896 416 2.31929
4919 50.3103 14.315 48 4.45631
4920 50.3102 14.3152 48 4.44419
4921 50.3095 14.3153 48 4.36098
4922 50.31 14.314 48 4.43605
4923 50.3558 14.4548 390 1.48158
4924 48.8137 17.1601 521 5.44822
4925 48.8147 17.1561 521 5.21835
4926 50.7467 15.0743 149 2.84953
4927 50.7478 15.0729 149 2.6987
4928 49.0528 16.5447 471 5.53146
4929 50.7459 15.0542 149 2.72794
4930 49.5485 17.5991 305 2.53548
4931 49.6495 12.5346 355 10.5765
4932 50.0219 14.5104 513 9.67949
4933 50.0245 14.5039 513 9.15918
4934 50.1499 15.7352 65 9.07881
4935 49.5886 17.7727 307 5.26566
4936 49.5343 17.592 305 0.887407
4937 49.5343 17.5921 305 0.886826
4938 49.5342 17.5932 305 0.926875
4939 49.587 17.7638 307 4.79427
4940 49.9352 17.902 453 0.412597
4941 49.9466 17.8842 453 1.55437
4942 49.943 17.932 453 2.163
4943 50.0337 15.1704 385 2.26075
4944 48.8632 16.0687 509 1.68802
4945 49.9142 17.8941 453 2.8118
4946 49.9147 17.8942 453 2.7523
4947 49.9142 17.8939 453 2.81032
4948 49.914 17.8936 453 2.83999
4949 50.8641 14.85 8 1.38795
4950 49.0175 17.6517 204 0.945521
4951 49.0186 17.6571 204 1.08261
4952 49.9549 17.9051 453 1.78993
4953 49.9552 17.9053 453 1.81968
4954 50.2249 14.7191 409 5.36789
4955 50.2274 14.7229 409 5.76059
4956 50.121 14.596 409 9.22472
4957 49.584 17.2703 299 1.77969
4958 49.9359 17.9063 453 0.435068
4959 50.1712 14.6733 409 2.30523
4960 50.0427 18.0892 457 13.6043
4961 50.7284 15.1541 155 1.29024
4962 50.7284 15.1536 155 1.32014
4963 50.462 15.1053 393 11.9103
4964 49.5965 17.2301 299 1.53922
4965 50.1044 14.4819 513 4.71836
4966 50.0255 14.2046 411 2.11033
4967 49.9608 16.9787 308 0.785302
4968 49.96 16.9769 308 0.770516
4969 49.9601 16.9768 308 0.757823
4970 49.9921 14.1573 371 6.76185
4971 49.6586 18.3581 435 3.09154
4972 50.1393 14.4994 408 7.44541
4973 50.1341 14.4969 513 7.48275
4974 49.4994 18.7624 433 8.60598
4975 49.5682 18.753 433 1.26384
4976 49.4956 18.7652 433 9.02356
4977 49.8071 18.2915 461 3.16615
4978 49.8034 18.2908 461 3.55747
4979 49.8063 18.2915 461 3.25228
4980 49.806 18.2912 461 3.28494
4981 49.7061 13.4318 330 3.13802
4982 49.706 13.4318 330 3.13952
4983 50.0729 14.4007 513 2.18812
4984 50.073 14.4004 513 2.19104
4985 50.0718 14.401 513 2.2657
4986 50.0728 14.4003 513 2.20855
4987 50.0681 14.3354 416 5.68426
4988 49.2032 17.5575 18 1.71983
4989 48.9737 17.8031 209 7.3064
4990 50.8749 14.8442 8 2.52306
4991 48.8147 17.1557 521 5.20157
4992 50.1577 14.4849 408 5.58441
4993 50.1588 14.4844 408 5.51197
4994 50.0714 14.538 513 8.5179
4995 50.0716 14.5375 513 8.48161
4996 50.0714 14.5368 513 8.43355
4997 49.5811 17.2575 299 1.50967
4998 49.7374 16.9559 311 2.16043
4999 49.7358 16.9583 311 2.39418
5000 50.0937 14.298 416 3.12254
5001 50.0945 14.2974 416 3.12146
5002 50.0943 14.2956 416 2.99475
5003 49.7113 17.0197 1 4.1717
5004 49.7124 17.017 1 4.39288
5005 50.0754 14.4291 513 1.45072
5006 50.0754 14.4302 513 1.48391
5007 49.9612 15.917 61 6.7069
5008 49.7834 18.3821 459 1.18019
5009 49.2098 16.6097 470 1.95605
5010 50.5823 15.1541 522 0.591137
5011 50.5944 15.1422 522 1.29555
5012 50.0814 14.5958 405 9.64876
5013 50.0814 14.5955 405 9.66702
5014 50.3976 13.2207 45 3.78848
5015 50.3891 13.1979 45 1.95383
5016 49.9749 14.3806 32 4.81443
5017 49.8301 18.3883 439 0.152241
5018 49.83 18.3868 439 0.247114
5019 50.4233 15.3662 127 1.84586
5020 50.4231 15.3658 127 1.84581
5021 50.4324 15.3874 127 2.58126
5022 50.4312 15.3865 127 2.55414
5023 50.4305 15.3909 127 2.86934
5024 50.4313 15.3929 127 2.98853
5025 50.4256 15.3483 127 1.29254
5026 50.4247 15.3486 127 1.39226
5027 50.426 15.3495 127 1.23344
5028 50.4221 15.3545 127 1.67653
5029 50.0531 14.277 416 3.42052
5030 49.8056 18.3246 459 3.91412
5031 50.445 15.3311 127 1.70389
5032 50.2372 12.8979 231 2.11889
5033 50.2366 12.8979 231 2.09733
5034 49.5513 18.1998 450 0.966478
5035 49.0166 14.4305 245 3.97517
5036 49.0102 14.7653 254 0.823082
5037 49.0091 14.7636 254 0.803928
5038 49.0092 14.7638 254 0.7992
5039 49.0093 14.7628 254 0.861944
5040 49.0091 14.7631 254 0.829198
5041 49.5432 14.6653 418 10.1098
5042 50.0443 15.028 383 5.06985
5043 50.0445 15.0284 383 5.04148
5044 50.0448 15.028 383 5.01053
5045 50.0445 15.0274 383 5.0437
5046 50.0429 15.0304 383 5.22251
5047 50.0458 15.03 383 4.89554
5048 50.0457 15.0302 383 4.90728
5049 50.0432 15.0307 383 5.19153
5050 50.043 15.0306 383 5.21483
5051 50.0428 15.0307 383 5.23312
5052 50.0427 15.031 383 5.2481
5053 49.8705 14.7087 364 2.37409
5054 49.6225 18.7332 433 5.56636
5055 49.3868 14.6918 286 0.552013
5056 49.3871 14.6918 286 0.55619
5057 50.0478 15.8111 64 2.50512
5058 49.9678 12.6526 223 3.6924
5059 49.966 12.6564 223 3.47268
5060 49.9663 12.656 223 3.49118
5061 49.9672 12.6554 223 3.51154
5062 49.9661 12.6566 223 3.45086
5063 49.9657 12.6566 223 3.46188
5064 49.9673 12.6538 223 3.6198
5065 49.427 14.6624 284 1.45393
5066 49.4267 14.6562 284 1.40867
5067 49.4268 14.657 284 1.41249
5068 50.2395 12.8917 231 1.83239
5069 49.1802 16.6038 470 1.44569
5070 50.3539 13.7245 175 1.68465
5071 50.9377 14.5596 184 1.57294
5072 49.9677 15.3113 388 3.74597
5073 50.6901 15.1477 155 4.12291
5074 50.6901 15.1472 155 4.13833
5075 50.1869 15.8039 71 3.21889
5076 50.3579 15.6265 128 1.04361
5077 50.3589 15.6259 128 0.960661
5078 50.5889 15.144 522 0.915418
5079 50.5866 15.1455 522 0.801559
5080 50.5877 15.1445 522 0.862752
5081 50.5884 15.1442 522 0.896324
5082 50.1076 14.552 513 9.59245
5083 50.1076 14.5505 513 9.48911
5084 49.5193 14.0734 268 2.74624
5085 49.5193 14.0727 268 2.69248
5086 49.553 17.7158 307 1.47175
5087 49.7892 18.4141 442 1.92382
5088 49.5246 15.3492 111 2.03728
5089 49.5273 15.3498 111 1.73983
5090 49.442 15.2108 50 1.52483
5091 50.5133 14.139 193 0.812095
5092 49.5394 15.3317 111 1.96658
5093 49.5355 15.3337 111 1.94028
5094 49.6225 15.1333 106 12.7928
5095 49.6217 15.1334 106 12.7002
5096 49.7557 14.9704 362 5.79528
5097 49.909 14.7093 364 4.26768
5098 49.944 14.6581 403 5.33459
5099 49.5828 17.81 307 6.65461
5100 50.6529 13.8459 165 2.03317
5101 50.6528 13.846 165 2.0337
5102 50.6529 13.8463 165 2.05524
5103 50.653 13.8462 165 2.06053
5104 50.6532 13.8474 165 2.13741
5105 48.9692 16.5177 479 1.45528
5106 48.843 16.0619 509 1.67295
5107 48.8428 16.0614 509 1.67212
5108 48.854 16.1108 509 4.52721
5109 49.4271 14.6622 284 1.46135
5110 49.787 14.6773 367 0.895529
5111 49.7872 14.6776 367 0.886668
5112 49.7872 14.6764 367 0.955655
5113 49.7865 14.6777 367 0.835481
5114 50.0411 14.4702 513 6.22733
5115 50.7994 14.4207 182 0.289881
5116 49.4496 15.615 0 6.21364
5117 49.4544 15.6114 0 6.66076
5118 50.0983 14.4415 513 1.88291
5119 50.039 14.407 513 5.48022
5120 50.0758 14.2952 416 2.68649
5121 50.0416 14.4661 513 6.01786
5122 49.6396 18.1274 445 1.17972
5123 49.6442 18.1329 445 0.907586
5124 49.6434 18.1306 445 1.01763
5125 50.1206 14.5939 409 9.34653
5126 50.1197 14.5901 409 9.581
5127 50.1617 12.6715 232 3.14778
5128 50.1643 12.6733 232 3.04642
5129 50.1649 12.6711 232 2.88843
5130 50.16 12.6708 232 3.24711
5131 50.176 12.68 232 2.90971
5132 50.1707 12.6761 232 2.83879
5133 50.1199 14.5647 409 10.6729
5134 50.0249 14.2061 411 2.05124
5135 50.0249 14.2057 411 2.07387
5136 50.0247 14.2056 411 2.08726
5137 50.0244 14.2056 411 2.1106
5138 50.0255 14.2048 411 2.1033
5139 49.7096 13.2825 341 5.41064
5140 49.7096 13.2826 341 5.41557
5141 49.7369 13.5074 330 4.97698
5142 48.874 16.0561 509 2.13223
5143 49.6952 14.0351 420 1.86296
5144 49.6952 14.0349 420 1.85121
5145 49.6518 18.2213 436 5.40198
5146 50.1919 14.4843 408 5.47086
5147 49.9744 14.6177 403 3.2609
5148 49.9741 14.6186 403 3.22705
5149 49.9744 14.6177 403 3.26462
5150 50.1408 12.6102 232 5.00859
5151 50.1021 12.5388 235 1.88047
5152 50.1021 12.5391 235 1.88695
5153 50.0124 15.1962 385 1.86401
5154 50.0124 15.1898 385 2.00413
5155 48.7552 14.9719 4 2.23549
5156 49.9024 18.0185 454 3.45544
5157 49.9571 14.0635 371 1.04834
5158 49.9464 17.8846 453 1.52769
5159 49.9562 17.8758 453 2.70606
5160 50.0904 17.6972 429 0.491482
5161 50.527 14.0001 195 3.82883
5162 50.3821 14.8946 394 3.34079
5163 50.4081 14.9356 394 2.33032
5164 50.6525 13.8451 165 1.96437
5165 48.8855 13.7056 271 13.6263
5166 48.8851 13.7043 271 13.7307
5167 50.1144 14.5882 409 10.1411
5168 49.2013 17.5505 18 1.38352
5169 49.7249 18.0136 451 3.55096
5170 50.1048 14.4819 513 4.7352
5171 49.4115 15.215 50 2.23509
5172 49.4146 15.2216 50 1.81576
5173 49.4149 15.2224 50 1.77192
5174 50.1351 14.4962 408 7.52235
5175 50.1347 14.4966 513 7.51478
5176 50.137 14.4963 408 7.40355
5177 50.1374 14.4967 408 7.39885
5178 50.1374 14.4945 408 7.27086
5179 49.5581 17.7489 307 1.50409
5180 50.1191 14.5176 513 7.72324
5181 49.9765 14.1059 371 2.70685
5182 49.9756 14.1071 371 2.73606
5183 49.1897 16.4446 477 4.19753
5184 49.994 14.159 411 6.79889
5185 49.9941 14.1588 411 6.79899
5186 49.9913 14.16 371 6.89758
5187 49.9913 14.1602 371 6.90803
5188 50.0511 14.2764 416 3.60899
5189 50.0471 14.2738 411 3.37875
5190 50.0491 14.2738 411 3.48741
5191 50.0755 14.4138 513 1.43312
5192 50.756 15.0519 149 1.64538
5193 50.5951 15.134 522 1.82726
5194 50.5962 15.1168 522 2.98793
5195 49.3559 14.0552 269 8.23619
5196 49.2977 14.1443 266 1.27932
5197 49.2961 14.1577 266 1.60261
5198 49.0097 14.5434 242 1.80018
5199 49.0101 14.5439 242 1.84084
5200 49.0105 14.5433 242 1.88657
5201 49.0104 14.5403 242 1.86733
5202 49.0096 14.5403 242 1.77408
5203 49.0101 14.5429 242 1.84169
5204 49.0102 14.5439 242 1.85174
5205 50.8186 15.0361 152 4.7286
5206 50.8184 15.0357 152 4.7014
5207 50.3144 13.8748 177 7.30255
5208 49.6853 13.362 335 6.10333
5209 50.5872 13.6016 173 1.66323
5210 49.9806 14.6069 403 3.61265
5211 49.9738 14.6152 403 3.44424
5212 49.6858 13.3712 335 6.69262
5213 49.651 13.3377 335 3.40771
5214 49.6893 13.4334 330 3.03932
5215 49.6972 13.4288 330 3.2216
5216 49.6891 13.4301 330 3.27193
5217 50.0753 14.29 416 2.34507
5218 50.1551 14.4881 408 5.89839
5219 50.1317 14.4895 513 6.92369
5220 50.0056 14.5645 403 6.59163
5221 49.7277 18.603 437 2.66369
5222 50.0758 14.4134 513 1.41256
5223 50.6208 15.5971 131 1.12623
5224 50.6207 15.5961 131 1.18528
5225 50.5097 14.0858 195 2.54324
5226 50.5097 14.0854 195 2.5144
5227 50.1185 14.4694 513 4.87146
5228 49.7428 13.3858 3 0.80862
5229 50.6486 13.9929 163 3.44749
5230 50.1109 14.4748 513 4.62789
5231 50.0539 14.3096 416 4.76751
5232 50.0545 14.3097 416 4.72473
5233 50.0518 14.309 416 4.88989
5234 50.0515 14.3094 416 4.93174
5235 50.0538 14.3077 416 4.66485
5236 50.0518 14.3094 416 4.90834
5237 50.0524 14.2913 416 3.99735
5238 50.0523 14.2907 416 3.98038
5239 49.6932 18.1299 515 5.45033
5240 49.6924 18.1277 515 5.34679
5241 49.7459 13.4805 330 5.36126
5242 49.7393 13.5048 330 5.12954
5243 49.746 13.4788 330 5.36749
5244 50.102 14.4329 513 1.81974
5245 50.8218 14.9354 152 2.40084
5246 50.0882 12.2202 11 1.01164
5247 50.087 12.2202 11 1.13537
5248 50.0881 12.2202 11 1.01431
5249 49.8509 18.2781 461 1.80224
5250 49.8515 18.2791 461 1.85568
5251 50.5588 15.9023 132 0.793432
5252 49.6963 15.8047 13 0.643949
5253 50.321 12.9515 228 1.87362
5254 49.3366 17.4775 198 2.38643
5255 49.4765 14.66 284 6.93861
5256 49.4696 14.6611 284 6.16557
5257 49.4765 14.6602 284 6.93855
5258 50.5997 13.6206 173 0.689716
5259 50.5998 13.6211 173 0.720727
5260 50.5997 13.6248 173 0.977953
5261 49.1837 16.5831 470 2.2641
5262 49.184 16.5825 470 2.28583
5263 49.1835 16.5826 470 2.30164
5264 49.1837 16.583 470 2.26504
5265 50.2365 12.899 231 2.16431
5266 50.2384 12.8864 231 1.45119
5267 50.2385 12.8859 231 1.43225
5268 50.2384 12.886 231 1.43058
5269 50.2383 12.8856 231 1.40198
5270 50.239 12.8898 231 1.69078
5271 50.2386 12.886 231 1.44366
5272 50.2322 12.866 231 0.336488
5273 50.0962 15.7609 65 6.18767
5274 50.0937 15.7599 65 6.02827
5275 50.1192 14.5633 513 10.7287
5276 50.1191 14.5643 409 10.7602
5277 49.7239 13.3569 3 3.03937
5278 49.7248 13.3575 3 2.92338
5279 49.7231 13.3556 3 3.15696
5280 49.7246 13.3583 3 2.923
5281 49.7258 13.3573 3 2.83841
5282 49.7235 13.3568 3 3.08257
5283 50.1361 14.495 408 7.38738
5284 50.1348 14.4932 513 7.3453
5285 50.5288 13.576 172 5.10617
5286 50.5288 13.5755 172 5.14009
5287 50.5238 13.5473 172 6.68365
5288 50.5223 13.5846 172 4.21127
5289 50.5225 13.5864 172 4.1152
5290 50.5233 13.5893 172 3.99149
5291 50.5257 13.5798 172 4.69798
5292 50.4889 13.4496 179 1.24357
5293 50.4839 13.4367 179 1.95315
5294 50.5216 13.5413 172 7.00789
5295 50.5212 13.5398 179 6.92917
5296 50.5235 13.5468 172 6.70634
5297 49.9168 18.3616 443 1.43972
5298 50.6611 14.5364 156 2.82919
5299 50.6654 14.5327 156 2.37397
5300 50.6522 14.5339 156 3.82512
5301 49.5326 17.6073 305 1.63781
5302 49.5304 17.6072 305 1.56224
5303 49.5332 17.6079 305 1.70247
5304 49.5307 17.6065 305 1.52008
5305 49.5476 17.5818 305 2.27451
5306 49.5334 17.609 305 1.78424
5307 50.0538 14.4399 513 3.97445
5308 50.0532 14.441 513 4.06697
5309 49.5468 17.6942 307 2.92721
5310 49.7751 13.3793 3 3.04401
5311 50.614 13.9655 163 7.26523
5312 50.6162 13.969 163 6.91323
5313 49.2498 18.0007 211 9.92056
5314 50.1277 14.4869 513 6.47491
5315 49.2213 16.6024 470 3.29138
5316 49.1799 18.062 216 5.87263
5317 49.7603 13.3694 3 1.51524
5318 48.8425 16.0618 509 1.71646
5319 50.117 14.282 416 4.2877
5320 50.0892 14.3829 513 2.74533
5321 49.6072 18.0232 447 1.65341
5322 49.6069 18.0198 447 1.5008
5323 50.1037 14.5319 513 8.09544
5324 50.1039 14.5317 513 8.08888
5325 49.5814 17.7905 307 5.45892
5326 49.5813 17.7903 307 5.44363
5327 49.1947 18.1669 216 13.0369
5328 49.2536 16.9722 505 3.33646
5329 50.1427 15.7921 71 7.94748
5330 49.7547 18.0945 462 4.35843
5331 49.9914 14.1602 371 6.91671
5332 49.9912 14.1602 371 6.90352
5333 49.8113 18.3331 459 3.6602
5334 49.8138 18.3525 459 2.83367
5335 49.8121 18.3367 459 3.49741
5336 49.82 18.3644 439 2.20117
5337 49.82 18.3644 439 2.19684
5338 49.8191 18.3631 439 2.33256
5339 49.82 18.3642 439 2.21507
5340 49.8171 18.3579 439 2.77205
5341 49.8217 18.3652 439 2.05558
5342 49.8209 18.3648 439 2.12529
5343 49.8123 18.3404 459 3.30015
5344 49.8123 18.3366 459 3.51739
5345 49.3903 13.2963 326 0.56969
5346 50.0976 14.437 513 1.59309
5347 49.4656 18.1561 213 1.21422
5348 49.4653 18.1567 213 1.22555
5349 49.6076 18.0288 447 1.94859
5350 49.6076 18.0295 447 1.97602
5351 49.5483 17.7299 307 0.347025
5352 50.1066 14.5563 513 9.8632
5353 50.1068 14.5581 513 9.995
5354 49.7437 13.3854 3 0.721161
5355 49.7436 13.3858 3 0.751536
5356 49.7441 13.3866 3 0.765056
